nom,pays,favorite,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Pascale,Francia,0,"Bien placé, personnel ok, literie d’appoint à changer",Bonne note à tout le personnel.,"La chambre était pour 4 personnes, la literie pour un couple était très bien mais le lit d’appoint (pour 2 ados) était nul, car c’était Un canapé qui se dépliait avec des ressorts qui faisaient beaucoup de bruit et très très inconfortable. Le séchoir à cheveux est nul, emmenez le votre. La moquette était très sale.","8,3",Hotel,París," 7,4 "
Elisabeth,Francia,0,Bien,"Cadre nostlagique.
Emplacement incroyable.
Salle climatisée.","Le manque d'insonorisation.
La literie non conforme (2 lits simples + 1 lit d'appoint au lieu d'un lit double et 1 lit simple comme initialement exigé via e-booking.)
Annulation de pré-autorisation trop lente. Lors de ma dernière expérience dans un 4 étoiles Lillois, la libération de la pré-autorisation a été exécutée le dernier jour après le règlement intégral de la somme.","7,1",Hotel,París," 7,4 "
Astrid,Francia,0,La chambre n'avait rien à voir avec les photos sur booking,buffet avec du choix,"il y avait tellement de monde dans la salle du petit déjeuner, qu'il n'y avait pu de table de disponible, très bruyant","6,7",Hotel,París," 7,4 "
Nathalie,Francia,0,Bien,Bon petit déjeuner,None,"7,5",Hotel,París," 7,4 "
Pierre,Suiza,0,Bonne adresse qui peut progresser.,"Petite salle un peu vieillotte.
Le fait de presser les jus de légumes frais la rend très bruyante.
Manque de fantaisie en ce qui concerne les choix proposés (2 confitures, 2 fromages, 3 yogourt, 3 pains...).
Notre chambren'etait pas rénovée mais elle était correcte pour le prix.",Le manque de choix su petit déjeuner.,"6,2",Hotel,París," 7,4 "
Claude,Francia,0,"Certainement pas un hôtel 4 étoiles, plutôt un 3.",petit déjeuner correct même si je l'ai trouvé manquant de choix surtout pour un hôtel soi-disant 4 étoiles. Son emplacement pour les visites.,"L'acceuil à la réception. Inadmissible qu'il n'y ait qu'une personne pour les arrivées et départs. Certains venaient de loin(touristes chinois) et étaient obligés d'attendre plus de 30mn avant d'avoir leurs chambres. Malgré quelques travaux dans certaines chambres, l'hôtel est vieux surtout les tuyauteries. Si par malheur un client prenait sa douche à minuit, voir plus tard, vous êtiez réveillés par les bruit des tuyauteries. Revoir son classement 4 étoiles car il en est loin. Juste un 3 étoiles. Son emplacement idéal (pas loin de l'Elysée, Concorde, Champs Elysées etc....) est le seul point positif. Un seul ascenseur pour un hôtel avec 8 étages est aussi inadmissible. Il ne fallait pas être pressé de descendre ou monter. Cet hôtel vit sur les acquis de son passé, d'où son classement 4 étoiles. Et faire payer 24€ pour avoir le petit déjeuner en chambre est aussi abusé; ce service devrait être gratuit. Heureusement que nous avons bénéficié d'un tarif à 50% car l'hôtel devait remplir les chambres pour l'été parce que ça ne valait pas plus.","6,7",Hotel,París," 7,4 "
Estelle,Francia,0,Très Bon emplacement. Hôtel 2 étoiles !,"L’emplacement.
Les petits déjeuners","Le personnel de l’accueil. 
Hôtel mal insonorisé.
Pas de chambre avec un grand lit comme stipulé sur la réservation. Présence d’un lit d’appoint au lieu d’une chambre triple.","6,2",Hotel,París," 7,4 "
Andre,Francia,0,Bien,La situation,"Réservation (chambre prestige) non respectée. 
Chambres très bruyantes (mal isolées on entend les douches et chasses d’eau des voisins comme si on y était).","7,5",Hotel,París," 7,4 "
Franky,Francia,0,Bien,Emplacement parfait pour la visite de Paris,"Chambres mériteraient d'être rénovées (peinture craquelée, matelas défoncés, prises électriques défectueuses, chaînes France TV non disponibles)","7,5",Hotel,París," 7,4 "
Jessica,Francia,0,Bien,Chambre tres confortable,Lattente et le bruit au petit dejeuner,"7,9",Hotel,París," 7,4 "
Cedric,Francia,0,Super emplacement,Emplacement super quartier proche de tout . Bon accueil.,Robinetterie a changer ...,"8,3",Hotel,París," 7,4 "
Fabienne,Francia,0,Fabuloso,"L’emplacement 
Bel hôtel avec belle décoration simple et design","Chambre pas faite à 18h...
Petit déjeuner : attente ++ car pas assez de tables mais les serveuses sont adorables","8,8",Hotel,París," 7,4 "
Valerie,Francia,0,Très bon rapport qualité prix pour cet hôtel au beau milieu des très beaux quartiers parisiens,Emplacement idéal pour visiter le cœur de pari,"Réceptionniste très aimable , agréable. Serveuse du petit déjeuner limite aimable","7,0",Hotel,París," 7,4 "
Soumaya,Francia,0,A l'écoute. Merci,"Situation géographique
Vue imprenable depuis la terrasse
Literie","Malheureusement la chambre de booking ne correspondait pas à la chambre qui nous a été donné hormis la vue, de plus, nous avions une chambre qui n'avait pas été rénovée. Quelques soucis avec la douche, mais la direction a su nous écouter à accepté de faire un geste commercial.","6,2",Hotel,París," 7,4 "
Martin,Reunión,0,"Un agréable souvenir, qui peut facilement devenir parfait.","Personnel très accueillant, literie excellente, très bon petit déjeuner. Nous avions pris une chambre avec terrasse et vue sur Tour Eiffel (critère de décision du choix de l'hôtel pour voir le feu d'artifice du 14 juillet) donc hôtel très bien situé, même si la vue sur la Tour Eiffel est de dos.","Le manque de finition : la façade de la terrasse est un peu vieillotte avec un fil électrique en point lumineux en attente, l'escalier pour atteindre la chambre ne semble pas fini, manque de joint, finition très moyenne). Mais la terrasse est très appréciable (ce sont les points négatifs pour être critique).
La tentative de l'hôtel de faire payer 3% en plus si paiement par l'American Express. Heureusement, face à notre objection, il n'y a pas eu d'insistance et on n'a pas payé les 3% en plus. C'est dommage pour l'image de l'hôtel.","8,8",Hotel,París," 7,4 "
Nath&pierre,Reunión,0,Muy bien,"La vue
La terasse 
Surtout le personnel SUPER AGRÉABLE","Chambre petite 
Robinetterie sdb a revoir","8,3",Hotel,París," 7,4 "
Camille,Francia,0,Très bien,Le petit déjeuner très varié est superbe.,Beaucoup de bruit dans l’hotel.,"8,8",Hotel,París," 7,4 "
Sophie,Suiza,0,Agradable,Personnel aimable,Vu qu’on était proche du 14 juillet bcp de rues étaient fermées donc plus difficile d’accès que recherché et souhaité,"6,7",Hotel,París," 7,4 "
Sonia,Francia,0,Agradable,None,Il faudrait un double vitrage pour moins entendre le bruit le matin de bonne heure (camion poubelle en particulier),"6,7",Hotel,París," 7,4 "
Romain,Francia,0,Agradable,Personnel très agréable et professionnel. L'emplacement TOP!,"La chambre : vieillotte, plynthes arrachées, peinture défraichie, salle de bains de mauvais état","6,7",Hotel,París," 7,4 "
Texier,Francia,0,Beau séjour professionnel,"Malgré les travaux, chambre au calme et très satisfaisant",RAS,"7,5",Hotel,París," 7,4 "
Stephane,Francia,0,Un séjour très agréable avec une vue imprenable sur les toits de Paris.,Terrasse magnifique,Salle de bain un peu ancienne.,"8,8",Hotel,París," 7,4 "
Cedric,Francia,0,Bien,Emplacement et vue au 7ème étage,Temps de check in et check out longs,"7,1",Hotel,París," 7,4 "
Thierry,Francia,0,Muy bien,L’emplacement idéal le personnel sympathique ma femme de chambre très gentille mais débordée la pauvre mais super gentille,La chambre beaucoup beaucoup beaucoup beaucoup trop succinct et le petit déjeuner dans la chambre minable C’est un bon trois-étoiles mais certainement pas un quatre-étoiles Il faut absolument faire des efforts de décoration de nos jours on s’attend à des hôtels beaucoup mieux équipés,"8,3",Hotel,París," 7,4 "
Pierrick,Francia,0,je reviendrai,"Situation géographique en premier lieu 
Bel établissement",None,"8,3",Hotel,París," 7,4 "
Dursent,Francia,0,très bien placé et confortable,"la taille de la chambre , bien spacieuse et bien lumineuse !",une odeur pas nette dans le couloir d'accès à la chambre,"7,9",Hotel,París," 7,4 "
Cecile,Francia,0,Fabuloso,"Situation parfaite proche de la concorde
Bon rapport qualité/prix
Calme 
Très propre
Personnel aimable","Un peu vieillot mais en cours de rénovation, je crois","8,8",Hotel,París," 7,4 "
Ae,Francia,0,Bien,Surclassement pour la chambre. Très confortable et vue magnifique.,"La salle du petit-déjeuner. Bruyant avec beaucoup de monde. Accueil impersonnel. Beaucoup de passage, des clients qui font la queue pour avoir une table. Villeurbanne","7,9",Hotel,París," 7,4 "
Hervé,Francia,0,Séjour très agréable,Bonne qualité de la literie. Propreté très bien,None,"8,3",Hotel,París," 7,4 "
Cedric,Francia,0,Bien,Emplacement,"Insonorisation insuffisante. L'impression d'être directement dans la rue en étant au 4ème étage.
Chambre non prête à 20h15...","7,1",Hotel,París," 7,4 "
Stephane,Estados Unidos,0,Excellent rapport qualité prix vue la situation géographique,La vue sur la tour Effel,L’hotel est vieux,"8,8",Hotel,París," 7,4 "
Olivier,Francia,0,Tres agréable sejour du fait se l'emplacement au coeur du beau et vieux annecy,Localisation geographique exceptionnelle,Petit dejeuner pas a la hauteur. Plafond de la salle de bain a renover.,"6,7",Hotel,París," 7,4 "
Jean-luc,Francia,0,Séjour personnel,L’ens De l’etabl Est très correct séjour personnel,None,"7,9",Hotel,París," 7,4 "
Othmane,Marruecos,0,Bien,None,"Les deux premières chambres qu'on nous a proposé étaient inutilisable. Première chambre avec un lit escamotable très inconfortable et deuxième trop petite pour trois personnes. La troisième chambre, dans la section rénovée de l'hôtel, était très bien.","7,5",Hotel,París," 7,4 "
Francois,Francia,0,Muy bien,"emplacement idéal
chambre spacieuse
bonne literie","hall d'entrée très déprimant
salle de petit-déjeuner pas accueillante : j'ai rebroussé chemin","8,3",Hotel,París," 7,4 "
Raja,Francia,0,Bien,"Le personnel à l’accueil est à l’écoute, toujours professionnel et me donne toujours une belle chambre. J’y reviens toujours.",None,"7,9",Hotel,París," 7,4 "
André,Francia,0,Bien,"La table à repasser 
Je petit déjeuner 
La douche à l’italienne",Rien,"7,1",Hotel,París," 7,4 "
Montichar,Francia,0,Bien,Grand lit belle vue sur la tour Effel,Mauvaise odeurs tabac et sdb,"7,5",Hotel,París," 7,4 "
Christine,Guayana Francesa,0,acceptable,"ampoule dans le couloir de la chambre en panne.
trace de dentifrice ou de peinture pendant tout le séjour sur le pourtour du meuble vasque cote droit
baignoire avec plusieurs réparations de peinture
manque des coussins supplémentaires
manque le panneau ""do not disturb""",l'état de la baignoire .....,"7,1",Hotel,París," 7,4 "
Dominique,Francia,0,Hôtel très propre avec une excellente situation géographique,"Magnifique vue de notre chambre sur la Tour Eiffel (au 7ème étage). Très bonne situation géographique: à proximité des grands magasins, du palais de l'Elysée, du théâtre de la Madeleine, du Grand Palais (distance à pied)... Quartier très calme.","Le manque de ""cachet"" et de ""chaleur"" du lobby et de la salle du petit déjeuner. Un petit déjeuner correct sans plus.","8,3",Hotel,París," 7,4 "
Camille,Francia,0,Bien,Bonne situation géographique . Très belle vue +10 pour la terrasse,"Petit problème de coordination interne, ce qui a posé soucis sur le moment (indisponibilité de la chambre), heureusement qu’ils ont pu arranger cela au plus vite.","7,1",Hotel,París," 7,4 "
Jean-robert,Bélgica,0,très bon rapport qualité/prix/situation géographique,espace et taille des chambres pour un décor actuel propre.,acceuil un peu distant en réception même si correct .,"8,3",Hotel,París," 7,4 "
Ludovic,Francia,0,Touriste de passage éclair,Le cadre de l'hôtel et la chambre,Le personnel de réception le matin du départ débordé et mal aimable,"6,7",Hotel,París," 7,4 "
Didier,Bélgica,0,Bien,"Le petit déjeuner, la literie, l'emplacement",Trop chaud dans la chambre,"7,9",Hotel,París," 7,4 "
Myriam,Francia,0,Fabuloso,Bonne literie,Petit déjeuner décevant par rapport au prix.,"8,8",Hotel,París," 7,4 "
Caroline,Francia,0,"Très bon séjour, très bel emplacement pour visiter Paris","Literie très confortable. Hôtel calme surtout quand la rue est barrée !
petit déjeuner au top ! très copieux et varié","La moquette dans la chambre, l'aspect un peu vieillot des sanitaires. Un rafraichissement ne serait pas du luxe","7,5",Hotel,París," 7,4 "
Clapt,Marruecos,0,Très bon emplacement,Emplacement exceptionnel,"Parties communes un peu sales et vieillissantes, notamment la moquette et l'etage ou se situe la salle du petit déjeuner","7,9",Hotel,París," 7,4 "
Thaisg,Francia,0,Bien,"L emplacement top et les chambres (taille, confort des oreilles et du matelas)
La salle de bain est bien mais n était pas très propre au sol","Le hall de l accueil est un peu froid et manque de déco.
La moquette dans les communs est un peu vieillotte.","7,5",Hotel,París," 7,4 "
Sacha,Francia,0,Bien,"La localisation de l'hotel, à 300m de l'Elysée.
Le personnel de l'hotel très sympathique et accueillant","L'insonorisation de la chambre 
L'hotel en travaux et la chambre un peu vieillotte","7,5",Hotel,París," 7,4 "
Gilles,Francia,0,Bien,Le surclassement(?) avec une chambre au 8 ème étage avec balcon sur rue de boulevard St Honoré,None,"7,5",Hotel,París," 7,4 "
Paulin,Burkina Faso,0,Bien,None,"L'absence de chaîne de sport, notamment de football","7,5",Hotel,París," 7,4 "
Christian,Bélgica,0,"Simple, bien et prix correcte.",Très bon acceuil,Une petite rénovation s'impose dans les salles de bains et les couloires,"7,5",Hotel,París," 7,4 "
Patrick,Francia,0,Établissement qui mérite d'être conseillé,Hôtel moderne cadre excellent,Signalétique à l'entrée,"8,8",Hotel,París," 7,4 "
Barbara,Francia,0,Fabuloso,"Le duplex avec une vue imprenable de la Tour Eiffel, Grand Palais, Élysée... Magnifique !",Rien! Tout était impeccable!,"8,8",Hotel,París," 7,4 "
Georges,Francia,0,"J’ai apprécie le séjour, calme, confortable et très bien situé . Petit déjeuner de très bonne tenue","Le lit très confortable 
L’insonorisation très poussée 
Pas de bruit de ventilation 
Salle de bain spacieuse et fonctionnelle","La cafetière ne marchait pas dans la chambre
Il manquait un document d’explication Dans la chambre pour expliquer le fonctionnement des équipements et lumières :baisse des rideaux...","8,8",Hotel,París," 7,4 "
Sébastien,Francia,0,Agradable,None,"La chambre supérieure n'est pas du niveau d'un hôtel 4 ***.
Il y a une grande différence avec les chambres de catégorie supérieure telles que Deluxe et Prestige.","6,2",Hotel,París," 7,4 "
Mustapha,Argelia,0,parfais,None,absence de pantoufle dans la chambre,"7,9",Hotel,París," 7,4 "
Didier,Francia,0,Hotel bien situé,Le lit et la situation géographique,La vétusté et la propreté moyenne.La chaleur obligé de dormir avec la fenetre ouverte.Ne mérite pas 4 Etoiles,"7,1",Hotel,París," 7,4 "
Olivier,Francia,0,bien pour une nuit le week-end à 2 pas de l'Elysée.,"le surclassement en suite était top. une compensation pour un hôtel en travaux.
un 6ème étage lumineux malgré qu'il soit sur cour. déco sobre et de bon goût.",les couloirs de l'hôtel en travaux.,"7,9",Hotel,París," 7,4 "
Thierry,Francia,0,pas à la hauteur du prix payé du fait du problème évoqué ci-dessus,l'emplacement,"j'ai dormi dans un ""pot de peinture""
en entrant dans la chambre j'ai senti une très forte odeur de peinture.
je suis allé à la réception, qui ne comprenait pas ma remarque car la chambre aurait été repeinte il y a 2 mois.
Il m'ont proposé une chambre à 2 lits.
j'ai refusé!
Il est INADMISSIBLE que dans un établissement 4 étoiles, on respire des Composés Organiques Volatils toute la nuit","6,0",Hotel,París," 7,4 "
Guillaume,Francia,0,Bien,"la localisation très centrale
la chambre rénovée
le petit déjeuner très complet
le personnel très aimable","la literie un peu molle
les parties communes qui ne sont pas à la hauteur d'un 4 étoile (mais des travaux sont en cours, alors peut être que ces dernières seront rénovées ?)
la chambre n'était pas prête à notre arrivée (19 H), mais cela a été contre balancé par le petit déjeuner offert durant notre séjour.","7,1",Hotel,París," 7,4 "
Pedro,Francia,0,Muy bien,Le vue et la literie,Le plâtre qui s'efritait sur le mur de ma chambre au niveau du sommier,"8,3",Hotel,París," 7,4 "
Myriam,Francia,0,"Hotel à proximité de toutes les commodités métro , taxis, bus.A 10 mn des grands magasins.",None,Hotel en rénovation,"7,1",Hotel,París," 7,4 "
Gamadadi,Níger,0,Parfait,None,Changer de temps en temps le menu du petit déjeuner.,"8,8",Hotel,París," 7,4 "
